transaction_id,customer_id,merchant_id,amount,transaction_time,is_fraudulent,card_type,location,purchase_category,customer_age,fraud_type
792.0,776318.0,2032.0,9865.104,01/13/2024 21:12,0.0,MasterCard,Ahmedabad,Digital,44.0,Malware
793.0,661325.0,2040.0,,12/05/2023 23:06,1.0,Rupay,,Digital,52.0,scam
794.0,,2007.0,,12/11/2023 02:18,0.0,Rupay,Mumbai,Digital,19.0,Payment card fraud
795.0,499306.0,2010.0,614.68,12/12/2023 06:25,0.0,Visa,Chennai,Digital,56.0,phishing
796.0,581358.0,2085.0,,09/11/2023 19:53,0.0,Visa,Jaipur,POS,54.0,phishing
797.0,663834.0,2050.0,706.4970000000001,10/21/2023 07:20,1.0,Rupay,Kolkata,POS,,scam
798.0,618933.0,2087.0,9086.64,02/01/2024 05:07,,MasterCard,Jaipur,Digital,22.0,Payment card fraud
799.0,626067.0,2040.0,7569.727,01/07/2024 07:26,1.0,,Jaipur,,69.0,Identity theft
800.0,636145.0,2016.0,1783.725,,0.0,Visa,Mumbai,,62.0,Malware
801.0,830427.0,2075.0,4256.12,02/22/2024 10:23,1.0,MasterCard,,POS,38.0,Identity theft
802.0,811090.0,2045.0,4589.55,09/03/2023 12:59,1.0,Visa,Hyderabad,Digital,46.0,Malware
803.0,450896.0,2031.0,6141.432000000001,10/31/2023 05:29,1.0,MasterCard,Ahmedabad,Digital,37.0,Identity theft
,230615.0,2078.0,2069.4300000000003,03/18/2024 04:10,1.0,MasterCard,Delhi,Digital,55.0,scam
805.0,762101.0,2079.0,4218.53,03/15/2024 15:55,0.0,MasterCard,Jaipur,Digital,37.0,Payment card fraud
806.0,106398.0,2053.0,9029.064,02/01/2024 10:19,1.0,MasterCard,,POS,67.0,scam
807.0,177882.0,2085.0,907.836,09/22/2023 07:04,0.0,MasterCard,,POS,42.0,scam
808.0,294753.0,2091.0,932.569,09/07/2023 14:51,0.0,Rupay,Bangalore,POS,19.0,Malware
809.0,663039.0,2019.0,3579.97,09/21/2023 12:20,0.0,MasterCard,Pune,Digital,49.0,Malware
810.0,348089.0,2032.0,10362.187000000002,01/17/2024 12:40,0.0,Rupay,Delhi,Digital,43.0,Identity theft
811.0,112705.0,,6702.3,11/20/2023 15:34,1.0,MasterCard,Chennai,POS,23.0,scam
812.0,113231.0,2039.0,6802.77,02/04/2024 11:11,0.0,Visa,Hyderabad,,58.0,scam
813.0,435873.0,2031.0,4016.21,10/11/2023 15:57,0.0,Rupay,Kolkata,Digital,20.0,Malware
814.0,292494.0,2096.0,7148.304,03/26/2024 16:38,0.0,Visa,Chennai,POS,,Malware
815.0,189974.0,2001.0,180.972,01/21/2024 18:42,,MasterCard,Jaipur,POS,,phishing
816.0,531198.0,2096.0,7017.076,02/15/2024 07:07,0.0,MasterCard,Pune,Digital,68.0,Malware
817.0,,2032.0,,11/27/2023 05:13,0.0,Visa,Pune,Digital,22.0,scam
818.0,188928.0,2076.0,6145.11,03/06/2024 13:52,0.0,MasterCard,Jaipur,Digital,30.0,scam
819.0,579992.0,2029.0,10491.96,01/02/2024 17:49,0.0,,Hyderabad,Digital,36.0,scam
820.0,653437.0,2032.0,7978.883000000001,03/29/2024 13:57,1.0,MasterCard,Mumbai,Digital,29.0,Payment card fraud
821.0,299198.0,2076.0,1249.56,01/21/2024 18:01,0.0,MasterCard,Delhi,POS,,Identity theft
822.0,910438.0,2025.0,,01/13/2024 15:46,0.0,Rupay,Surat,Digital,42.0,scam
823.0,340926.0,2021.0,711.12,12/08/2023 15:21,0.0,,Jaipur,Digital,68.0,Identity theft
824.0,520293.0,2065.0,5362.98,10/16/2023 08:37,0.0,MasterCard,Surat,Digital,52.0,
825.0,354611.0,2037.0,1757.112,09/20/2023 21:19,0.0,Visa,Delhi,Digital,29.0,Malware
826.0,307174.0,2089.0,199.776,,0.0,,Hyderabad,POS,47.0,Payment card fraud
827.0,342779.0,2045.0,4249.24,01/30/2024 13:49,0.0,Visa,Mumbai,Digital,22.0,phishing
828.0,402694.0,2014.0,2985.66,02/01/2024 19:36,,,Kolkata,Digital,51.0,Payment card fraud
829.0,951486.0,2097.0,7328.549999999999,09/25/2023 23:35,0.0,Visa,Hyderabad,POS,39.0,Malware
830.0,111928.0,2043.0,6951.768,02/13/2024 06:02,,Visa,Surat,Digital,56.0,scam
831.0,313503.0,2048.0,533.72,10/17/2023 17:47,1.0,Rupay,Pune,Digital,30.0,Malware
832.0,369168.0,,1401.2680000000005,03/02/2024 10:32,0.0,MasterCard,Pune,Digital,64.0,Payment card fraud
833.0,860146.0,2060.0,5608.49,11/06/2023 20:25,0.0,,Bangalore,Digital,20.0,Identity theft
834.0,345926.0,2066.0,4157.424,02/13/2024 14:39,1.0,,Ahmedabad,Digital,37.0,Malware
835.0,742726.0,2005.0,8035.808,02/01/2024 15:10,0.0,Visa,Chennai,Digital,48.0,phishing
836.0,140241.0,2008.0,,10/06/2023 11:39,1.0,Visa,Chennai,,22.0,
837.0,965133.0,2005.0,12695.64,01/06/2024 00:25,1.0,MasterCard,Jaipur,POS,41.0,scam
838.0,312348.0,2072.0,7634.330000000001,09/25/2023 17:31,,Visa,Surat,Digital,57.0,phishing
839.0,649917.0,2094.0,5193.372,09/03/2023 13:41,1.0,Visa,Chennai,Digital,50.0,Malware
840.0,867773.0,2031.0,,,0.0,MasterCard,Chennai,Digital,25.0,Payment card fraud
841.0,494920.0,2040.0,4185.06,03/02/2024 04:52,0.0,,Hyderabad,,41.0,Identity theft
842.0,492286.0,,3717.384,12/05/2023 10:46,0.0,,Kolkata,Digital,67.0,scam
843.0,142190.0,2007.0,13035.66,,0.0,Visa,Surat,Digital,37.0,Malware
844.0,146818.0,2071.0,6737.805,03/22/2024 00:27,,Visa,Bangalore,POS,33.0,Payment card fraud
845.0,236955.0,2049.0,8793.268,,0.0,Visa,Kolkata,Digital,,Identity theft
846.0,318387.0,2091.0,9056.410000000002,12/20/2023 13:31,0.0,Rupay,Bangalore,Digital,69.0,Identity theft
847.0,938201.0,2061.0,,11/26/2023 04:45,1.0,MasterCard,Surat,Digital,29.0,Payment card fraud
848.0,,2083.0,9170.52,10/25/2023 06:34,1.0,Visa,Mumbai,POS,30.0,Identity theft
849.0,838467.0,2061.0,6507.450000000001,01/31/2024 01:29,1.0,MasterCard,Mumbai,Digital,62.0,phishing
850.0,733390.0,2006.0,3222.72,,0.0,Visa,Chennai,Digital,59.0,scam
851.0,571515.0,2074.0,8764.32,03/16/2024 04:31,1.0,Rupay,Jaipur,Digital,56.0,Payment card fraud
852.0,362975.0,2083.0,5614.755,,1.0,MasterCard,Pune,POS,42.0,Malware
853.0,890035.0,2079.0,6633.759,10/27/2023 19:38,0.0,Rupay,Hyderabad,Digital,63.0,phishing
854.0,410272.0,2003.0,,02/20/2024 12:07,0.0,Visa,Chennai,POS,49.0,Malware
855.0,,2005.0,10349.445,10/16/2023 01:25,0.0,Rupay,Ahmedabad,Digital,41.0,Identity theft
856.0,293456.0,2057.0,6231.720000000001,09/08/2023 00:49,,,Mumbai,Digital,18.0,Payment card fraud
857.0,902844.0,2021.0,1710.26,03/20/2024 09:48,1.0,Visa,Chennai,Digital,64.0,scam
,309047.0,2025.0,4333.77,11/17/2023 14:01,1.0,Visa,Pune,Digital,61.0,Malware
859.0,281076.0,2002.0,1468.81,11/17/2023 20:39,0.0,MasterCard,Bangalore,Digital,26.0,Payment card fraud
860.0,678432.0,2040.0,13359.704999999998,03/21/2024 03:45,0.0,Visa,Bangalore,Digital,57.0,scam
861.0,808694.0,2059.0,4189.776,02/21/2024 14:49,0.0,MasterCard,Delhi,POS,67.0,phishing
862.0,586471.0,2013.0,1745.557,03/19/2024 08:28,0.0,Rupay,Hyderabad,Digital,,Payment card fraud
863.0,955258.0,2074.0,454.815,02/15/2024 02:48,0.0,Rupay,Jaipur,,67.0,Malware
864.0,490871.0,2081.0,6475.93,01/27/2024 07:10,0.0,MasterCard,Bangalore,Digital,30.0,Malware
865.0,447699.0,2011.0,11496.924,09/04/2023 00:43,0.0,Visa,Delhi,Digital,49.0,Identity theft
866.0,560469.0,2086.0,5674.366500000001,10/11/2023 02:09,0.0,Visa,Mumbai,Digital,65.0,phishing
867.0,593989.0,2011.0,839.883,12/31/2023 11:27,0.0,Rupay,Bangalore,Digital,32.0,Payment card fraud
,944935.0,2012.0,4125.81,09/03/2023 09:49,1.0,MasterCard,Jaipur,Digital,53.0,scam
869.0,410862.0,2024.0,4719.915,09/25/2023 23:41,1.0,Rupay,Chennai,POS,66.0,scam
870.0,363200.0,2044.0,10181.025,01/04/2024 00:03,1.0,Rupay,Pune,POS,22.0,phishing
871.0,354519.0,,6685.250000000001,03/15/2024 15:38,1.0,Visa,Ahmedabad,Digital,39.0,scam
872.0,562507.0,2054.0,,03/25/2024 11:27,,MasterCard,Bangalore,Digital,33.0,Payment card fraud
873.0,593260.0,2099.0,2218.03,02/11/2024 16:53,1.0,,Ahmedabad,Digital,58.0,Identity theft
874.0,795144.0,2044.0,,01/11/2024 05:53,1.0,Visa,Ahmedabad,Digital,,Payment card fraud
875.0,753250.0,2007.0,6850.98,02/05/2024 01:33,0.0,Rupay,Ahmedabad,Digital,41.0,Malware
876.0,,2092.0,6898.33,03/20/2024 22:21,,Rupay,Kolkata,Digital,35.0,Identity theft
877.0,950951.0,2052.0,1448.5,03/10/2024 17:05,0.0,Visa,Ahmedabad,POS,66.0,Malware
878.0,834706.0,2054.0,4881.62,01/09/2024 19:44,1.0,Visa,Kolkata,Digital,35.0,
879.0,684947.0,2031.0,356.38900000000007,12/31/2023 16:21,0.0,MasterCard,Pune,Digital,24.0,Identity theft
880.0,314838.0,2050.0,5587.2080000000005,11/28/2023 12:11,0.0,Rupay,Ahmedabad,Digital,21.0,scam
881.0,274960.0,,10606.167,09/24/2023 21:27,0.0,MasterCard,Delhi,Digital,43.0,scam
882.0,250034.0,2081.0,3872.86,,0.0,Visa,Ahmedabad,Digital,22.0,scam
883.0,427546.0,2069.0,438.01,01/31/2024 12:55,0.0,Visa,Surat,Digital,33.0,Malware
884.0,677661.0,2017.0,429.612,,1.0,Rupay,Hyderabad,Digital,,Payment card fraud
885.0,736438.0,2082.0,7038.846,02/11/2024 00:25,0.0,,Delhi,POS,43.0,scam
886.0,371850.0,,2709.7125,11/13/2023 04:49,0.0,MasterCard,Jaipur,Digital,35.0,phishing
887.0,879648.0,2036.0,310.58500000000004,01/16/2024 07:31,1.0,Rupay,Bangalore,Digital,,phishing
888.0,653317.0,2095.0,11361.495,09/10/2023 04:27,0.0,Rupay,Pune,Digital,40.0,Identity theft
889.0,832041.0,2055.0,5534.76,02/19/2024 11:48,0.0,MasterCard,Pune,Digital,31.0,scam
890.0,939019.0,,3220.789,09/07/2023 17:27,0.0,Visa,Surat,Digital,32.0,scam
891.0,595338.0,2002.0,13508.745,11/21/2023 03:15,0.0,Visa,Surat,POS,66.0,scam
892.0,352175.0,2027.0,1205.58,09/17/2023 07:16,1.0,Rupay,Surat,POS,50.0,Identity theft
893.0,127908.0,2073.0,10517.529,09/27/2023 22:52,1.0,MasterCard,Surat,POS,42.0,Malware
894.0,204778.0,2034.0,,11/06/2023 06:00,0.0,MasterCard,Surat,Digital,38.0,Identity theft
,,2060.0,10667.544,10/22/2023 06:13,1.0,MasterCard,Mumbai,Digital,34.0,scam
896.0,902203.0,2092.0,,02/06/2024 01:42,0.0,Visa,Chennai,Digital,40.0,Malware
897.0,180019.0,2053.0,8275.74,11/29/2023 18:52,0.0,Visa,Pune,Digital,60.0,phishing
898.0,745685.0,2062.0,11809.116,10/28/2023 18:55,0.0,MasterCard,Surat,POS,34.0,phishing
899.0,420234.0,,2919.63,09/12/2023 06:26,1.0,MasterCard,Bangalore,Digital,31.0,Malware
900.0,201383.0,2096.0,9613.3,01/18/2024 13:46,0.0,Rupay,Mumbai,Digital,46.0,scam
901.0,207663.0,2006.0,6476.811000000001,11/22/2023 05:39,1.0,Rupay,Delhi,Digital,37.0,Identity theft
902.0,899517.0,2075.0,4663.008,03/01/2024 07:15,1.0,MasterCard,Delhi,Digital,47.0,phishing
903.0,339392.0,2048.0,3436.85,,0.0,MasterCard,Kolkata,Digital,36.0,phishing
904.0,289328.0,2093.0,5437.01,01/24/2024 14:42,1.0,Visa,Chennai,Digital,56.0,Payment card fraud
905.0,674531.0,2084.0,2375.61,10/26/2023 00:25,0.0,MasterCard,Delhi,Digital,30.0,Malware
906.0,136283.0,,8339.145,01/28/2024 04:00,0.0,Rupay,Surat,POS,35.0,Identity theft
907.0,262206.0,2057.0,5439.96,11/30/2023 10:42,,Visa,Pune,POS,,Payment card fraud
908.0,723498.0,2060.0,7630.92,03/18/2024 14:55,,Rupay,Kolkata,Digital,63.0,Malware
909.0,975092.0,2023.0,8344.82,01/06/2024 13:17,0.0,Rupay,Hyderabad,Digital,,Identity theft
910.0,787964.0,2019.0,4432.39,11/30/2023 07:57,0.0,Visa,Mumbai,Digital,56.0,Malware
911.0,948036.0,,4587.33,01/20/2024 01:07,0.0,Rupay,,Digital,57.0,scam
,542288.0,2003.0,2893.4180000000006,11/07/2023 22:34,0.0,MasterCard,Hyderabad,Digital,35.0,scam
913.0,200781.0,2091.0,,01/09/2024 07:57,0.0,Rupay,Surat,Digital,,Malware
914.0,212496.0,2019.0,,11/15/2023 15:04,1.0,Visa,Hyderabad,Digital,50.0,scam
915.0,995324.0,2059.0,6223.248,09/05/2023 02:10,0.0,Visa,Hyderabad,Digital,49.0,
916.0,,2023.0,2738.96,09/11/2023 22:17,1.0,Visa,Delhi,,34.0,scam
917.0,492451.0,2049.0,9665.85,02/20/2024 08:00,0.0,Rupay,,Digital,36.0,phishing
918.0,230760.0,2048.0,6719.04,10/06/2023 22:02,0.0,MasterCard,Kolkata,POS,44.0,phishing
919.0,821872.0,2050.0,4206.491999999999,03/10/2024 22:14,0.0,Visa,Hyderabad,POS,23.0,phishing
920.0,139864.0,2095.0,6990.78,01/05/2024 09:10,1.0,MasterCard,Chennai,Digital,52.0,phishing
921.0,194254.0,2035.0,1578.5110000000002,10/16/2023 20:17,0.0,Visa,Bangalore,POS,54.0,scam
922.0,761015.0,2097.0,6702.36,11/20/2023 04:17,0.0,MasterCard,Kolkata,Digital,51.0,Malware
923.0,428165.0,2099.0,6909.133000000001,11/11/2023 11:26,0.0,MasterCard,Chennai,POS,37.0,phishing
924.0,835429.0,2065.0,,10/25/2023 19:43,0.0,MasterCard,Bangalore,POS,42.0,Payment card fraud
925.0,308283.0,2078.0,4452.47,09/10/2023 18:00,0.0,Visa,Hyderabad,Digital,21.0,Payment card fraud
926.0,830459.0,2033.0,9938.79,01/01/2024 15:15,0.0,Rupay,Jaipur,Digital,27.0,Malware
927.0,363549.0,2035.0,9690.043,09/01/2023 07:38,1.0,Rupay,Ahmedabad,Digital,27.0,Identity theft
,237032.0,2005.0,7503.468,03/04/2024 08:48,,Rupay,Pune,Digital,41.0,scam
929.0,410898.0,2038.0,,10/27/2023 06:32,0.0,MasterCard,Chennai,Digital,38.0,phishing
930.0,852978.0,,10272.1905,09/21/2023 00:27,0.0,Visa,Hyderabad,Digital,28.0,Payment card fraud
931.0,674862.0,2057.0,2053.06,12/17/2023 17:00,0.0,MasterCard,Kolkata,Digital,44.0,phishing
932.0,318006.0,2011.0,4777.944,01/05/2024 09:32,0.0,Visa,Delhi,POS,33.0,Payment card fraud
,281798.0,2002.0,730.3230000000001,09/19/2023 03:50,0.0,MasterCard,Hyderabad,POS,43.0,Malware
934.0,,2017.0,5259.848000000001,02/18/2024 16:50,0.0,Visa,Ahmedabad,Digital,,scam
935.0,218904.0,2039.0,6543.708,09/18/2023 15:11,0.0,Visa,Hyderabad,Digital,66.0,Malware
936.0,782125.0,,2547.7210000000005,03/30/2024 13:03,0.0,Visa,Hyderabad,Digital,33.0,
,873504.0,2014.0,14463.135,12/14/2023 03:55,0.0,MasterCard,Pune,,24.0,phishing
938.0,824643.0,2096.0,10008.977,12/09/2023 21:02,0.0,Rupay,Delhi,POS,,scam
939.0,243635.0,2098.0,7235.33,02/06/2024 22:39,,MasterCard,Chennai,Digital,52.0,Identity theft
,417382.0,2025.0,5357.2,03/19/2024 18:47,0.0,,Surat,Digital,33.0,Malware
941.0,516132.0,2007.0,15671.142,01/09/2024 02:47,1.0,Visa,Surat,Digital,57.0,scam
942.0,577963.0,2099.0,1484.989,01/17/2024 12:50,1.0,Visa,Kolkata,,29.0,scam
943.0,588141.0,2093.0,,10/24/2023 03:55,1.0,,,Digital,52.0,Payment card fraud
944.0,973492.0,2086.0,1421.167,03/21/2024 19:13,0.0,Rupay,Hyderabad,POS,66.0,Malware
945.0,490465.0,2041.0,8747.64,,0.0,Visa,Kolkata,Digital,38.0,Malware
946.0,767090.0,2043.0,4190.835,12/23/2023 04:57,1.0,Rupay,,Digital,67.0,Payment card fraud
947.0,423284.0,2013.0,,12/31/2023 23:15,0.0,Rupay,,Digital,60.0,scam
948.0,679206.0,2077.0,16997.796,09/24/2023 04:24,0.0,Visa,Chennai,POS,53.0,
949.0,575647.0,2001.0,1530.52,09/24/2023 19:03,0.0,MasterCard,Delhi,POS,65.0,Payment card fraud
950.0,319698.0,2036.0,7678.473000000001,10/01/2023 05:03,1.0,Rupay,Surat,Digital,34.0,Identity theft
951.0,285805.0,2068.0,9810.82,12/10/2023 07:08,0.0,,Surat,Digital,,scam
952.0,360621.0,2037.0,5831.879999999999,12/18/2023 10:37,1.0,Rupay,Kolkata,Digital,58.0,
953.0,357278.0,2040.0,9506.53,01/14/2024 22:31,1.0,Rupay,Pune,Digital,23.0,Identity theft
954.0,606293.0,2061.0,7089.456,01/10/2024 14:31,0.0,Visa,Surat,POS,41.0,scam
955.0,171627.0,2059.0,3784.53,03/31/2024 16:47,1.0,Rupay,,Digital,44.0,Payment card fraud
956.0,168006.0,2013.0,4340.325000000001,02/12/2024 01:21,0.0,Rupay,Pune,Digital,37.0,
957.0,890166.0,2088.0,2486.484,03/27/2024 11:08,0.0,Rupay,Chennai,Digital,42.0,scam
958.0,,2083.0,8392.879,,0.0,MasterCard,Delhi,Digital,19.0,phishing
959.0,285628.0,2001.0,3896.08,02/03/2024 06:54,0.0,MasterCard,,Digital,26.0,Identity theft
960.0,807455.0,2069.0,7705.785,10/24/2023 00:58,1.0,Rupay,Bangalore,POS,45.0,Payment card fraud
961.0,985889.0,,5443.504000000001,01/14/2024 20:04,0.0,Visa,Kolkata,Digital,55.0,Identity theft
962.0,304268.0,2088.0,6373.323000000001,01/10/2024 21:01,0.0,Rupay,Pune,Digital,20.0,Payment card fraud
963.0,995619.0,2027.0,8662.49,09/08/2023 09:19,0.0,,Jaipur,,37.0,phishing
964.0,846241.0,2065.0,9808.36,09/13/2023 17:37,1.0,MasterCard,Jaipur,Digital,23.0,phishing
965.0,703959.0,,,09/09/2023 11:01,0.0,MasterCard,Delhi,Digital,,Payment card fraud
966.0,776378.0,2004.0,13668.286500000002,09/10/2023 23:05,,MasterCard,Chennai,,50.0,Payment card fraud
967.0,189785.0,2064.0,12634.132500000002,12/31/2023 00:24,,Rupay,Chennai,POS,18.0,Payment card fraud
968.0,239244.0,2039.0,8634.914999999999,01/02/2024 04:03,,Rupay,Pune,Digital,54.0,Identity theft
,626886.0,2075.0,9562.67,09/11/2023 07:42,1.0,Visa,Pune,Digital,23.0,scam
970.0,124188.0,2055.0,2044.72,02/20/2024 21:01,1.0,Rupay,Ahmedabad,Digital,62.0,scam
,365443.0,2035.0,,02/18/2024 14:57,1.0,Rupay,Ahmedabad,,51.0,Payment card fraud
972.0,430660.0,2044.0,,,0.0,MasterCard,Pune,POS,64.0,scam
973.0,574839.0,2022.0,7292.241,02/28/2024 01:57,0.0,MasterCard,Surat,POS,32.0,scam
974.0,184513.0,2046.0,12716.01,03/11/2024 00:01,1.0,MasterCard,Kolkata,Digital,62.0,Identity theft
975.0,146860.0,2030.0,10723.5,10/19/2023 19:01,0.0,MasterCard,Surat,Digital,24.0,scam
976.0,807172.0,2010.0,671.45,01/19/2024 07:19,0.0,MasterCard,Chennai,Digital,31.0,Payment card fraud
977.0,172127.0,2009.0,10608.563999999998,11/06/2023 21:36,0.0,Visa,Bangalore,,24.0,phishing
978.0,908910.0,2066.0,5412.924,,0.0,Visa,Kolkata,Digital,63.0,Identity theft
979.0,155907.0,2013.0,6154.56,09/29/2023 18:04,1.0,Visa,Surat,Digital,48.0,Identity theft
980.0,692100.0,2079.0,6284.6,01/03/2024 21:46,1.0,MasterCard,Surat,Digital,41.0,Malware
981.0,652491.0,2073.0,11121.012,11/21/2023 21:07,0.0,,Mumbai,Digital,48.0,
982.0,891058.0,2092.0,432.378,10/02/2023 01:05,0.0,MasterCard,Kolkata,POS,46.0,
983.0,816498.0,2009.0,5753.508,03/07/2024 08:53,0.0,Visa,Bangalore,Digital,59.0,
984.0,213586.0,2075.0,7582.113,11/09/2023 21:51,0.0,MasterCard,Delhi,Digital,49.0,Malware
985.0,730122.0,2093.0,8689.116,12/23/2023 11:33,0.0,Visa,Delhi,POS,34.0,
986.0,733154.0,2000.0,10411.05,02/03/2024 04:36,0.0,MasterCard,Surat,Digital,31.0,scam
987.0,448216.0,2004.0,1665.1560000000002,01/27/2024 11:31,0.0,Rupay,,Digital,57.0,phishing
988.0,608118.0,,3634.788,01/23/2024 20:28,0.0,Visa,Bangalore,Digital,53.0,phishing
989.0,928096.0,2007.0,5428.83,12/26/2023 05:02,1.0,Rupay,Bangalore,Digital,65.0,Identity theft
990.0,757903.0,2042.0,9664.98,11/28/2023 08:15,0.0,Visa,Chennai,POS,41.0,phishing
991.0,789120.0,2075.0,2823.66,01/11/2024 13:07,0.0,MasterCard,Jaipur,POS,62.0,
992.0,592245.0,2000.0,,12/23/2023 01:34,0.0,MasterCard,,Digital,44.0,
993.0,958118.0,2056.0,9576.61,01/09/2024 07:14,0.0,Rupay,Chennai,Digital,42.0,Identity theft
,631171.0,2063.0,165.828,01/22/2024 21:51,,MasterCard,Bangalore,Digital,49.0,Payment card fraud
,523057.0,,17960.976,01/05/2024 04:04,0.0,Visa,Hyderabad,Digital,69.0,phishing
996.0,124298.0,2027.0,7462.807000000001,01/26/2024 10:02,0.0,MasterCard,Pune,Digital,35.0,Payment card fraud
997.0,351543.0,2036.0,9122.597000000002,01/22/2024 08:44,0.0,MasterCard,Bangalore,POS,63.0,Malware
998.0,847758.0,2046.0,3577.752,10/31/2023 19:16,0.0,Visa,,Digital,35.0,Payment card fraud
999.0,950675.0,2075.0,346.39199999999994,11/21/2023 02:45,1.0,Rupay,Bangalore,POS,54.0,Payment card fraud
1000.0,751683.0,2036.0,7391.8,11/02/2023 15:26,0.0,Rupay,Kolkata,Digital,43.0,phishing
1001.0,587540.0,2048.0,8349.74,02/16/2024 21:48,0.0,MasterCard,Kolkata,Digital,26.0,scam
1002.0,388176.0,2043.0,7417.74,01/11/2024 09:04,0.0,Visa,Ahmedabad,Digital,52.0,Malware
1003.0,356245.0,2055.0,1618.496,03/26/2024 21:25,1.0,Rupay,Mumbai,POS,25.0,Identity theft
1004.0,317669.0,2027.0,12451.9065,11/27/2023 00:06,0.0,Rupay,Surat,POS,37.0,scam
1005.0,812905.0,2078.0,8470.858,03/20/2024 11:50,0.0,,Jaipur,,59.0,scam
1006.0,841007.0,2005.0,7262.728,12/02/2023 20:57,,Visa,Surat,Digital,39.0,scam
1007.0,574822.0,2060.0,9207.42,10/02/2023 06:04,0.0,Rupay,Jaipur,Digital,36.0,Malware
1008.0,534652.0,2019.0,13970.418,10/05/2023 04:02,0.0,MasterCard,Jaipur,POS,47.0,Payment card fraud
1009.0,767632.0,2077.0,7386.431999999999,02/10/2024 20:13,0.0,MasterCard,Jaipur,Digital,45.0,Identity theft
1010.0,633668.0,2001.0,1117.944,09/21/2023 13:55,0.0,MasterCard,Delhi,Digital,52.0,Malware
1011.0,224439.0,2072.0,8088.135,02/07/2024 01:39,0.0,MasterCard,Jaipur,Digital,60.0,phishing
,841899.0,2036.0,904.871,01/19/2024 07:56,0.0,Rupay,Bangalore,POS,28.0,
1013.0,366604.0,,4105.05,11/10/2023 15:25,0.0,Visa,Hyderabad,POS,48.0,Malware
1014.0,710131.0,2025.0,4100.71,11/27/2023 14:36,0.0,MasterCard,Mumbai,Digital,66.0,Payment card fraud
,603443.0,2028.0,1166.2199999999998,09/18/2023 23:57,0.0,MasterCard,Hyderabad,POS,65.0,scam
1016.0,713636.0,2000.0,5281.14,,0.0,Rupay,Ahmedabad,POS,56.0,Malware
1017.0,630209.0,2034.0,1154.43,12/17/2023 17:25,1.0,MasterCard,Bangalore,Digital,53.0,Payment card fraud
1018.0,770833.0,,8091.94,12/29/2023 06:46,,MasterCard,Jaipur,Digital,47.0,Payment card fraud
1019.0,610215.0,,,12/18/2023 18:11,0.0,Visa,Delhi,POS,40.0,scam
1020.0,369282.0,2068.0,,03/29/2024 13:44,0.0,MasterCard,Chennai,Digital,36.0,phishing
1021.0,180188.0,2032.0,9553.4,,,Rupay,Surat,Digital,29.0,scam
1022.0,487304.0,2050.0,5774.604000000001,10/12/2023 12:19,1.0,Visa,Kolkata,Digital,32.0,Identity theft
1023.0,384707.0,2077.0,4546.02,03/27/2024 03:33,0.0,Rupay,Mumbai,POS,48.0,Payment card fraud
1024.0,523260.0,2011.0,814.78,02/13/2024 12:34,1.0,Visa,Hyderabad,POS,60.0,phishing
,798423.0,,6037.452,11/14/2023 21:02,1.0,,Bangalore,POS,54.0,phishing
1026.0,239251.0,2052.0,7955.43,01/01/2024 22:18,1.0,MasterCard,Chennai,Digital,54.0,Payment card fraud
1027.0,509028.0,2087.0,10628.265,03/17/2024 01:37,0.0,,Pune,POS,32.0,Identity theft
1028.0,545113.0,2042.0,549.75,09/03/2023 22:50,0.0,MasterCard,Pune,POS,46.0,Payment card fraud
1029.0,125591.0,2097.0,1279.3605000000002,12/15/2023 02:24,1.0,Rupay,Kolkata,Digital,67.0,scam
1030.0,629666.0,2088.0,4464.4490000000005,12/25/2023 14:14,0.0,,Pune,POS,60.0,Malware
1031.0,819350.0,2049.0,2988.14,02/28/2024 12:08,1.0,MasterCard,Surat,Digital,43.0,phishing
1032.0,677419.0,2028.0,4251.996,01/17/2024 01:43,0.0,Visa,Ahmedabad,Digital,,phishing
1033.0,452850.0,2056.0,3130.589,12/12/2023 15:39,0.0,MasterCard,Pune,,19.0,Malware
1034.0,456724.0,2038.0,8044.65,09/20/2023 07:01,1.0,MasterCard,Kolkata,,37.0,scam
1035.0,331206.0,2094.0,10225.402,11/04/2023 18:17,0.0,MasterCard,Ahmedabad,Digital,32.0,phishing
1036.0,245855.0,2055.0,,03/15/2024 04:24,1.0,MasterCard,Surat,Digital,69.0,Payment card fraud
1037.0,507826.0,2042.0,10878.96,02/16/2024 08:33,0.0,Visa,Kolkata,Digital,21.0,phishing
1038.0,668076.0,2049.0,4873.32,02/08/2024 00:02,1.0,MasterCard,Pune,POS,39.0,Identity theft
1039.0,967417.0,2022.0,7904.407500000001,10/15/2023 01:01,1.0,Visa,Jaipur,Digital,67.0,scam
1040.0,,2043.0,2298.99,12/15/2023 14:22,0.0,Rupay,Mumbai,Digital,55.0,Payment card fraud
1041.0,117959.0,2037.0,10597.521,09/29/2023 01:09,0.0,MasterCard,Pune,Digital,40.0,phishing
1042.0,927786.0,2083.0,14686.29,03/21/2024 03:57,1.0,MasterCard,Kolkata,POS,43.0,Identity theft
1043.0,556278.0,2022.0,,02/16/2024 01:02,,MasterCard,Mumbai,Digital,68.0,phishing
1044.0,108402.0,2044.0,3971.275000000001,02/22/2024 11:29,0.0,Visa,Mumbai,Digital,28.0,Malware
1045.0,598098.0,2051.0,6495.78,02/28/2024 14:32,0.0,,Ahmedabad,POS,45.0,Identity theft
