id,razorpay_payment_id,timestamp,agent_type,amount,currency,payment_method,upi_app,bank,status,error_code,device_fingerprint,ip_address,fraud_score,is_suspicious,fraud_reasons,amount_slab,hour_of_day,is_night_transaction,is_weekend,attempt_count
4140,pay_VRFIIA8CSL6O49,2025-12-24T17:52:17.505607,dormant,4548.58,INR,upi,GPay,SBI,failed,DEBIT_FAILED,device_10a8e512-e7d6-46,103.74.221.135,14.0,False,"[""High velocity: 7 txns in 1 min"", ""UPI switching: 100.0%""]",very_large,17,False,False,11
4139,pay_BY6ZBRT60DW03P,2025-12-24T17:52:17.261317,dormant,6815.89,INR,upi,Amazon Pay,Axis,success,,device_400fe71b-6f99-4e,103.229.3.112,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 66.67%""]",very_large,17,False,False,8
4138,pay_4EL48060QFBSCD,2025-12-24T17:52:16.535782,dormant,1356.73,INR,upi,Amazon Pay,Canara,failed,UPI_AUTHENTICATION_FAILED,device_a8e4b49b-7932-4a,103.70.115.213,12.0,False,"[""Small amount spam: 100.0%"", ""UPI switching: 100.0%""]",large,17,False,False,4
4137,pay_DKEXU9IYURSH7L,2025-12-24T17:52:16.053967,dormant,1074.24,INR,upi,WhatsApp Pay,SBI,failed,INSUFFICIENT_FUNDS,device_0c798a13-71d7-4e,103.24.37.84,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,6
4136,pay_K7SU1FMRIPFLTL,2025-12-24T17:52:15.231602,dormant,104.05,INR,upi,Paytm,PNB,success,,device_017f486f-51b5-48,103.95.54.247,7.0,False,"[""High velocity: 5 txns in 1 min""]",medium,17,False,False,8
4135,pay_FRGF5BR03CCXAX,2025-12-24T17:52:13.429632,dormant,1110.81,INR,upi,Amazon Pay,SBI,success,,device_e6c80cb5-93ec-4e,103.237.111.111,7.0,False,"[""UPI switching: 50.0%""]",large,17,False,False,6
4134,pay_L95HD10JCGC8YY,2025-12-24T17:52:12.590977,dormant,1738.2,INR,upi,PhonePe,BOB,success,,device_c717b122-d842-4b,103.96.16.185,14.0,False,"[""High velocity: 6 txns in 1 min"", ""UPI switching: 85.71%""]",large,17,False,False,9
4133,pay_FSI36L97Y6VJAS,2025-12-24T17:52:12.444524,normal,1556.73,INR,upi,Paytm,PNB,success,,device_8d270ac8-9797-4e,103.249.12.167,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,6
4132,pay_UXL19F16D75S72,2025-12-24T17:52:11.046704,dormant,150.19,INR,upi,PayZapp,ICICI,success,,device_155a38db-f40f-46,103.126.58.207,7.0,False,"[""UPI switching: 80.0%""]",medium,17,False,False,7
4131,pay_RCXYC6QTPX7ARJ,2025-12-24T17:52:10.892761,normal,656.59,INR,upi,PhonePe,Kotak,failed,INSUFFICIENT_FUNDS,device_e037d1f0-0670-4c,103.98.150.250,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,6
4130,pay_FXZXFJ2LVYA09V,2025-12-24T17:52:10.761461,dormant,6736.82,INR,upi,Paytm,Kotak,failed,INSUFFICIENT_FUNDS,device_1f78eaa1-f4cc-46,103.227.187.23,14.0,False,"[""High velocity: 8 txns in 1 min"", ""UPI switching: 77.78%""]",very_large,17,False,False,11
4129,pay_92HORMR9F9H7WK,2025-12-24T17:52:10.702881,normal,813.86,INR,upi,PayZapp,Axis,failed,UPI_AUTHENTICATION_FAILED,device_3a0ea81a-ad90-44,103.163.84.248,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,6
4128,pay_3GFU24FEW1T9O0,2025-12-24T17:52:09.843344,dormant,1584.65,INR,upi,PayZapp,Canara,failed,UPI_AUTHENTICATION_FAILED,device_22ab93fa-62cd-47,103.137.68.235,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,5
4127,pay_IRDT5X5IKXMRG0,2025-12-24T17:52:08.953855,dormant,1894.55,INR,upi,BHIM,BOB,success,,device_400fe71b-6f99-4e,103.229.3.112,7.0,False,"[""UPI switching: 80.0%""]",large,17,False,False,7
4126,pay_NP0HLH8FO1AL37,2025-12-24T17:52:08.314396,dormant,1033.35,INR,upi,PayZapp,SBI,success,,device_0c798a13-71d7-4e,103.24.37.84,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,5
4125,pay_157FD8NYXY2H4M,2025-12-24T17:52:07.584330,dormant,608.19,INR,upi,WhatsApp Pay,PNB,success,,device_10a8e512-e7d6-46,103.74.221.135,14.0,False,"[""High velocity: 7 txns in 1 min"", ""UPI switching: 100.0%""]",large,17,False,False,10
4124,pay_D89SXDK1A1DN5A,2025-12-24T17:52:07.230319,dormant,31.04,INR,upi,PayZapp,Axis,success,,device_a8e4b49b-7932-4a,103.70.115.213,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,3
4123,pay_58I5H0YO0CIDXN,2025-12-24T17:52:06.473033,dormant,302.11,INR,upi,Amazon Pay,SBI,success,,device_e6c80cb5-93ec-4e,103.237.111.111,0.0,False,,medium,17,False,False,5
4122,pay_XDSLZ68OER8YLR,2025-12-24T17:52:06.040663,dormant,297.01,INR,upi,PayZapp,Axis,success,,device_017f486f-51b5-48,103.95.54.247,0.0,False,,medium,17,False,False,7
4121,pay_3PIS7O9C8VU7IH,2025-12-24T17:52:05.047653,dormant,195.32,INR,upi,BHIM,Canara,success,,device_1f78eaa1-f4cc-46,103.227.187.23,14.0,False,"[""High velocity: 7 txns in 1 min"", ""UPI switching: 75.0%""]",medium,17,False,False,10
4120,pay_QQ0PVY7ZM8RWZF,2025-12-24T17:52:04.832744,dormant,1192.47,INR,upi,PhonePe,SBI,success,,device_c717b122-d842-4b,103.96.16.185,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 83.33%""]",large,17,False,False,8
4119,pay_R8ECA43LEI6EFA,2025-12-24T17:52:04.349286,normal,22.03,INR,upi,BHIM,HDFC,success,,device_1f901afe-a1df-43,103.43.71.183,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,6
4118,pay_X6LS4H13KPYML2,2025-12-24T17:52:02.979291,dormant,862.99,INR,upi,PhonePe,ICICI,success,,device_155a38db-f40f-46,103.126.58.207,17.0,False,"[""High failure rate: 60.0%"", ""UPI switching: 75.0%""]",large,17,False,False,6
4117,pay_FCIDCO3CYV9YQJ,2025-12-24T17:52:01.662923,normal,11.3,INR,upi,Paytm,BOB,success,,device_18c3dd3d-7e06-45,103.115.45.236,7.0,False,"[""UPI switching: 66.67%""]",small,17,False,False,5
4116,pay_9B4KNLRD58ID3Q,2025-12-24T17:52:00.792970,dormant,670.12,INR,upi,PayZapp,ICICI,failed,BAD_REQUEST_ERROR,device_22ab93fa-62cd-47,103.137.68.235,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,4
4115,pay_2YG3NKPZMMSGBQ,2025-12-24T17:52:00.667947,dormant,5869.49,INR,upi,Paytm,HDFC,success,,device_0c798a13-71d7-4e,103.24.37.84,7.0,False,"[""UPI switching: 100.0%""]",very_large,17,False,False,4
4114,pay_CYOYRWA062XBDL,2025-12-24T17:51:59.985309,dormant,6106.27,INR,upi,BHIM,Canara,success,,device_400fe71b-6f99-4e,103.229.3.112,7.0,False,"[""UPI switching: 75.0%""]",very_large,17,False,False,6
4113,pay_SJ0R7YETG8K3QN,2025-12-24T17:51:59.539463,normal,461.33,INR,upi,Amazon Pay,Axis,success,,device_2e4add17-313f-4d,103.152.87.142,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,5
4112,pay_DG4EC3LS0TXMER,2025-12-24T17:51:58.468562,normal,765.42,INR,upi,GPay,HDFC,success,,device_9f292778-ca72-4f,103.19.225.41,7.0,False,"[""UPI switching: 66.67%""]",large,17,False,False,5
4111,pay_ES22C23XQHV5PW,2025-12-24T17:51:58.107519,dormant,51.33,INR,upi,Paytm,PNB,success,,device_1f78eaa1-f4cc-46,103.227.187.23,14.0,False,"[""High velocity: 6 txns in 1 min"", ""UPI switching: 71.43%""]",medium,17,False,False,9
4110,pay_GO2PBDONA42LYF,2025-12-24T17:51:58.055475,dormant,1713.18,INR,upi,PhonePe,Axis,failed,GATEWAY_ERROR,device_10a8e512-e7d6-46,103.74.221.135,14.0,False,"[""High velocity: 6 txns in 1 min"", ""UPI switching: 100.0%""]",large,17,False,False,9
4109,pay_R3OHXWULNBCGHY,2025-12-24T17:51:58.021441,dormant,2161.36,INR,upi,PayZapp,BOB,failed,UPI_AUTHENTICATION_FAILED,device_017f486f-51b5-48,103.95.54.247,0.0,False,,very_large,17,False,False,6
4108,pay_W65ANCA65FBV0Z,2025-12-24T17:51:57.763271,dormant,841.55,INR,upi,PhonePe,HDFC,success,,device_e6c80cb5-93ec-4e,103.237.111.111,0.0,False,,large,17,False,False,4
4107,pay_PWJILX1W52C1IH,2025-12-24T17:51:56.239585,dormant,437.97,INR,upi,PayZapp,Canara,success,,device_155a38db-f40f-46,103.126.58.207,17.0,False,"[""High failure rate: 75.0%"", ""UPI switching: 66.67%""]",medium,17,False,False,5
4106,pay_YZ5ZKKK85EVH3H,2025-12-24T17:51:55.421627,dormant,323.06,INR,upi,Paytm,Axis,failed,INSUFFICIENT_FUNDS,device_c717b122-d842-4b,103.96.16.185,7.0,False,"[""UPI switching: 80.0%""]",medium,17,False,False,7
4105,pay_V6UAZKIYX9DNES,2025-12-24T17:51:54.966278,normal,615.0,INR,upi,PhonePe,ICICI,success,,device_085e7448-0579-4d,103.211.93.184,7.0,False,"[""UPI switching: 66.67%""]",large,17,False,False,5
4104,pay_MGVLEZ5RUAPGGR,2025-12-24T17:51:54.735168,dormant,45.44,INR,upi,GPay,BOB,success,,device_22ab93fa-62cd-47,103.137.68.235,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,3
4103,pay_TUU14E6XV3VM3L,2025-12-24T17:51:51.846723,dormant,1223.59,INR,upi,BHIM,Axis,success,,device_e6c80cb5-93ec-4e,103.237.111.111,0.0,False,,large,17,False,False,3
4102,pay_SMJFMFBVA0DNR5,2025-12-24T17:51:51.765221,normal,272.57,INR,upi,BHIM,Canara,success,,device_6a3efb42-773f-48,103.68.202.252,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,5
4101,pay_R3ILEBATQVJX0X,2025-12-24T17:51:51.265989,dormant,114.68,INR,upi,WhatsApp Pay,HDFC,success,,device_400fe71b-6f99-4e,103.229.3.112,7.0,False,"[""UPI switching: 66.67%""]",medium,17,False,False,5
4100,pay_9F7L7F0EIMGBYJ,2025-12-24T17:51:51.070466,dormant,535.27,INR,upi,Amazon Pay,ICICI,success,,device_0c798a13-71d7-4e,103.24.37.84,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,3
4099,pay_WQE7DQ44T8ZL82,2025-12-24T17:51:50.972408,dormant,7645.6,INR,upi,WhatsApp Pay,ICICI,success,,device_10a8e512-e7d6-46,103.74.221.135,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 100.0%""]",very_large,17,False,False,8
4098,pay_7W1B21ILL18GOM,2025-12-24T17:51:50.918935,dormant,6658.03,INR,upi,BHIM,SBI,failed,BAD_REQUEST_ERROR,device_017f486f-51b5-48,103.95.54.247,0.0,False,,very_large,17,False,False,5
4097,pay_Q36MSDRYQ2A30H,2025-12-24T17:51:50.467256,dormant,395.4,INR,upi,Amazon Pay,BOB,success,,device_155a38db-f40f-46,103.126.58.207,17.0,False,"[""High failure rate: 100.0%"", ""UPI switching: 50.0%""]",medium,17,False,False,4
4096,pay_VOEDEQOMV9Y3LU,2025-12-24T17:51:48.426192,dormant,206.9,INR,upi,Amazon Pay,SBI,success,,device_1f78eaa1-f4cc-46,103.227.187.23,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 83.33%""]",medium,17,False,False,8
4095,pay_HRFV6EYNKPQJHF,2025-12-24T17:51:47.134491,dormant,1111.5,INR,upi,GPay,Canara,failed,UPI_AUTHENTICATION_FAILED,device_c717b122-d842-4b,103.96.16.185,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,6
4094,pay_A0BYJIZRKBQEE6,2025-12-24T17:51:44.043417,dormant,7377.62,INR,upi,Paytm,SBI,failed,INSUFFICIENT_FUNDS,device_10a8e512-e7d6-46,103.74.221.135,7.0,False,"[""UPI switching: 100.0%""]",very_large,17,False,False,7
4093,pay_KBRIJFMF1311NG,2025-12-24T17:51:43.627022,dormant,1842.95,INR,upi,BHIM,Kotak,success,,device_400fe71b-6f99-4e,103.229.3.112,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,4
4092,pay_54WQ4YVPO8N87N,2025-12-24T17:51:43.343656,dormant,930.6,INR,upi,Amazon Pay,SBI,success,,device_1f78eaa1-f4cc-46,103.227.187.23,7.0,False,"[""UPI switching: 80.0%""]",large,17,False,False,7
4091,pay_QWDLKHY06SJTLX,2025-12-24T17:51:41.377988,dormant,266.81,INR,upi,BHIM,BOB,success,,device_017f486f-51b5-48,103.95.54.247,7.0,False,"[""UPI switching: 50.0%""]",medium,17,False,False,4
4090,pay_BGJ5YKUR0J7C0G,2025-12-24T17:51:41.376441,normal,1438.55,INR,upi,Amazon Pay,ICICI,success,,device_8d270ac8-9797-4e,103.249.12.167,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,5
4089,pay_ECJ47UYLILKI08,2025-12-24T17:51:40.654096,dormant,43.28,INR,upi,Paytm,Canara,failed,GATEWAY_ERROR,device_155a38db-f40f-46,103.126.58.207,10.0,False,"[""High failure rate: 100.0%""]",small,17,False,False,3
4088,pay_UY2GOICZOA34LW,2025-12-24T17:51:38.757279,normal,378.94,INR,upi,PhonePe,BOB,success,,device_3a0ea81a-ad90-44,103.163.84.248,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,5
4087,pay_GM4MHJ4YXHHQVB,2025-12-24T17:51:37.567675,dormant,244.78,INR,upi,GPay,ICICI,success,,device_c717b122-d842-4b,103.96.16.185,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,5
4086,pay_JRLWPH87S9E3O5,2025-12-24T17:51:36.811435,dormant,84.45,INR,upi,PayZapp,PNB,success,,device_10a8e512-e7d6-46,103.74.221.135,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,6
4085,pay_HUQLEYUBYTAXNN,2025-12-24T17:51:36.121840,normal,197.19,INR,upi,Paytm,BOB,failed,TRANSACTION_DECLINED,device_02d5eae3-0791-4b,103.193.82.142,17.0,False,"[""High failure rate: 75.0%"", ""UPI switching: 100.0%""]",medium,17,False,False,5
4084,pay_8AFFGNDW4MICBV,2025-12-24T17:51:35.574628,dormant,687.24,INR,upi,BHIM,Canara,success,,device_400fe71b-6f99-4e,103.229.3.112,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,3
4083,pay_2F451N76ME0LCA,2025-12-24T17:51:35.404764,dormant,818.74,INR,upi,PayZapp,ICICI,failed,INSUFFICIENT_FUNDS,device_1f78eaa1-f4cc-46,103.227.187.23,7.0,False,"[""UPI switching: 75.0%""]",large,17,False,False,6
4082,pay_1E6FZID821016O,2025-12-24T17:51:35.305763,dormant,364.21,INR,upi,BHIM,Axis,success,,device_017f486f-51b5-48,103.95.54.247,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,3
4081,pay_8PHMWGA1G0WWKV,2025-12-24T17:51:29.783292,normal,93.48,INR,upi,PhonePe,Canara,failed,INSUFFICIENT_FUNDS,device_e037d1f0-0670-4c,103.98.150.250,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,5
4080,pay_VJUMM0E6QRVJ52,2025-12-24T17:51:29.420177,dormant,5489.6,INR,upi,PhonePe,Axis,success,,device_1f78eaa1-f4cc-46,103.227.187.23,7.0,False,"[""UPI switching: 66.67%""]",very_large,17,False,False,5
4079,pay_6ERS9GN5LVWUAU,2025-12-24T17:51:29.217538,dormant,1643.07,INR,upi,PayZapp,Kotak,success,,device_c717b122-d842-4b,103.96.16.185,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,4
4078,pay_BC3XB1CIGJU4S3,2025-12-24T17:51:28.605958,dormant,438.08,INR,upi,WhatsApp Pay,HDFC,success,,device_10a8e512-e7d6-46,103.74.221.135,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,5
4077,pay_POIOD6X5OBLTAG,2025-12-24T17:51:25.889949,normal,38.56,INR,upi,PayZapp,Axis,success,,device_1f901afe-a1df-43,103.43.71.183,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,5
4076,pay_VMQQUB83MAIT9L,2025-12-24T17:51:21.656126,dormant,10.63,INR,upi,GPay,BOB,success,,device_c717b122-d842-4b,103.96.16.185,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,3
4075,pay_NYVG7TDBJOCTDU,2025-12-24T17:51:20.356021,dormant,6134.68,INR,upi,Paytm,Axis,failed,BAD_REQUEST_ERROR,device_1f78eaa1-f4cc-46,103.227.187.23,7.0,False,"[""UPI switching: 50.0%""]",very_large,17,False,False,4
4074,pay_47PPAF02ROJUTH,2025-12-24T17:51:19.881013,dormant,1954.63,INR,upi,BHIM,PNB,success,,device_10a8e512-e7d6-46,103.74.221.135,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,4
4073,pay_W497EAO9SHACZG,2025-12-24T17:51:11.240113,normal,346.0,INR,upi,BHIM,HDFC,success,,device_8d270ac8-9797-4e,103.249.12.167,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,4
4072,pay_IJ275O7VXXP5CY,2025-12-24T17:51:10.825491,dormant,469.93,INR,upi,PayZapp,HDFC,success,,device_10a8e512-e7d6-46,103.74.221.135,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,3
4071,pay_F1MFAKJQDCXDGB,2025-12-24T17:51:10.776632,dormant,20.7,INR,upi,PhonePe,HDFC,success,,device_1f78eaa1-f4cc-46,103.227.187.23,0.0,False,,small,17,False,False,3
4070,pay_OPK8MAGHUB3UEJ,2025-12-24T17:51:07.183843,normal,27.88,INR,upi,GPay,ICICI,success,,device_6a3efb42-773f-48,103.68.202.252,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,4
4069,pay_GYQ43QPRX6KOKS,2025-12-24T17:51:03.814982,normal,366.85,INR,upi,WhatsApp Pay,Axis,success,,device_18c3dd3d-7e06-45,103.115.45.236,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,4
4068,pay_CM892UTPWQSBY2,2025-12-24T17:51:02.336589,normal,287.08,INR,upi,Paytm,BOB,success,,device_2e4add17-313f-4d,103.152.87.142,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,4
4067,pay_PNOO8GBQTKFCYN,2025-12-24T17:51:01.293227,normal,3332.88,INR,upi,GPay,Kotak,success,,device_085e7448-0579-4d,103.211.93.184,7.0,False,"[""UPI switching: 50.0%""]",very_large,17,False,False,4
4066,pay_DBROA27ZCNAVM7,2025-12-24T17:51:00.858118,normal,176.86,INR,upi,PhonePe,Canara,failed,INSUFFICIENT_FUNDS,device_02d5eae3-0791-4b,103.193.82.142,17.0,False,"[""High failure rate: 66.67%"", ""UPI switching: 100.0%""]",medium,17,False,False,4
4065,pay_VP3FNU1E86014R,2025-12-24T17:51:00.685647,normal,465.36,INR,upi,PayZapp,PNB,success,,device_9f292778-ca72-4f,103.19.225.41,7.0,False,"[""UPI switching: 50.0%""]",medium,17,False,False,4
4064,pay_0ZD8K6KMBUJ9UL,2025-12-24T17:50:54.354875,normal,345.8,INR,upi,Paytm,HDFC,success,,device_3a0ea81a-ad90-44,103.163.84.248,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,4
4063,pay_I4TWHESOOCKUQI,2025-12-24T17:50:52.842860,dormant,374.11,INR,upi,PhonePe,Canara,success,,device_22ab93fa-62cd-47,103.137.68.235,10.0,False,"[""High failure rate: 100.0%""]",medium,17,False,False,2
4062,pay_LJM6K9XTSGTO2K,2025-12-24T17:50:48.261997,dormant,45.29,INR,upi,Paytm,PNB,failed,BAD_REQUEST_ERROR,device_0c798a13-71d7-4e,103.24.37.84,0.0,False,,small,17,False,False,2
4061,pay_ZMW67CTRQFEGM2,2025-12-24T17:50:43.162421,normal,21.46,INR,upi,WhatsApp Pay,Axis,success,,device_1f901afe-a1df-43,103.43.71.183,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,4
4060,pay_XNQH5A3R047BZE,2025-12-24T17:50:29.765235,normal,24.31,INR,upi,Amazon Pay,Kotak,failed,TRANSACTION_DECLINED,device_e037d1f0-0670-4c,103.98.150.250,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,4
4059,pay_B2E5V8BDDDE83Q,2025-12-24T17:50:26.573872,dormant,18.66,INR,upi,Paytm,BOB,success,,device_a8e4b49b-7932-4a,103.70.115.213,0.0,False,,small,17,False,False,2
4058,pay_5CUBLFQGNKYL0V,2025-12-24T17:50:23.990467,impatient,551.34,INR,upi,WhatsApp Pay,SBI,success,,device_03ea15be-937c-4e,103.219.14.185,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",large,17,False,False,11
4057,pay_KPGKE86B2DHYKG,2025-12-24T17:50:20.766710,dormant,355.0,INR,upi,BHIM,HDFC,success,,device_017f486f-51b5-48,103.95.54.247,10.0,False,"[""High failure rate: 100.0%""]",medium,17,False,False,2
4056,pay_UFJOMSGDOUY0PH,2025-12-24T17:50:20.028482,impatient,240.26,INR,upi,PayZapp,HDFC,success,,device_bf089cfc-6899-42,103.1.154.164,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 77.78%""]",medium,17,False,False,11
4055,pay_EREJABO1WB33TW,2025-12-24T17:50:18.963060,normal,325.76,INR,upi,PhonePe,Axis,success,,device_6a3efb42-773f-48,103.68.202.252,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,3
4054,pay_ASP2ET5XIOIU0D,2025-12-24T17:50:18.874382,impatient,836.23,INR,upi,BHIM,HDFC,success,,device_186ddd8c-0c0a-41,103.186.17.52,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 88.89%""]",large,17,False,False,11
4053,pay_7SH2AKQ5SMKHZL,2025-12-24T17:50:17.613718,normal,1981.39,INR,upi,GPay,SBI,success,,device_3a0ea81a-ad90-44,103.163.84.248,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,3
4052,pay_R4TMN447YFLVLV,2025-12-24T17:50:15.096610,normal,15.85,INR,upi,Amazon Pay,PNB,success,,device_2e4add17-313f-4d,103.152.87.142,7.0,False,"[""UPI switching: 100.0%""]",small,17,False,False,3
4051,pay_CTG849DI5Q400H,2025-12-24T17:50:14.549814,normal,314.07,INR,upi,GPay,Kotak,success,,device_8d270ac8-9797-4e,103.249.12.167,7.0,False,"[""UPI switching: 100.0%""]",medium,17,False,False,3
4050,pay_TGVR0JR9DPUCDX,2025-12-24T17:50:14.132818,impatient,288.78,INR,upi,PayZapp,PNB,success,,device_bf089cfc-6899-42,103.1.154.164,14.0,False,"[""High velocity: 5 txns in 1 min"", ""UPI switching: 87.5%""]",medium,17,False,False,10
4049,pay_FUQ76FGZB6RA1X,2025-12-24T17:50:13.919787,dormant,687.35,INR,upi,PhonePe,Axis,failed,UPI_AUTHENTICATION_FAILED,device_155a38db-f40f-46,103.126.58.207,10.0,False,"[""High failure rate: 100.0%""]",large,17,False,False,2
4048,pay_PP326C7WZTFW43,2025-12-24T17:50:12.577173,impatient,339.96,INR,upi,Amazon Pay,Axis,success,,device_75fc9d9d-0fd0-40,103.17.230.46,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 88.89%""]",medium,17,False,False,11
4047,pay_YKTFAUPNN0RYNF,2025-12-24T17:50:12.459098,normal,1753.32,INR,upi,WhatsApp Pay,SBI,success,,device_18c3dd3d-7e06-45,103.115.45.236,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,3
4046,pay_466EH09AP5WSOS,2025-12-24T17:50:11.206190,normal,1005.97,INR,upi,BHIM,Kotak,success,,device_9f292778-ca72-4f,103.19.225.41,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,3
4045,pay_4MN3NSZ1EDKXEA,2025-12-24T17:50:10.724004,impatient,45.98,INR,upi,WhatsApp Pay,ICICI,success,,device_186ddd8c-0c0a-41,103.186.17.52,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 87.5%""]",small,17,False,False,10
4044,pay_6734UUBHDFI5RW,2025-12-24T17:50:09.885415,dormant,1356.7,INR,upi,BHIM,Kotak,success,,device_c717b122-d842-4b,103.96.16.185,0.0,False,,large,17,False,False,2
4043,pay_FLB3S0ZJNCQGC9,2025-12-24T17:50:09.712027,impatient,389.18,INR,upi,PhonePe,Canara,failed,BAD_REQUEST_ERROR,device_03ea15be-937c-4e,103.219.14.185,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,17,False,False,10
4042,pay_DY4QOWNOTU2Z8L,2025-12-24T17:50:03.178003,dormant,195.18,INR,upi,BHIM,SBI,success,,device_e6c80cb5-93ec-4e,103.237.111.111,10.0,False,"[""High failure rate: 100.0%""]",medium,17,False,False,2
4041,pay_4CI3XXX5JJXMAL,2025-12-24T17:50:03.114819,dormant,806.73,INR,upi,BHIM,HDFC,success,,device_1f78eaa1-f4cc-46,103.227.187.23,10.0,False,"[""High failure rate: 100.0%""]",large,17,False,False,2
4040,pay_8XEURBGJFB2NZY,2025-12-24T17:50:02.595429,dormant,488.11,INR,upi,PhonePe,Kotak,success,,device_400fe71b-6f99-4e,103.229.3.112,0.0,False,,medium,17,False,False,2
4039,pay_HBHI1M8VO7G8P0,2025-12-24T17:50:01.904618,dormant,46.7,INR,upi,Amazon Pay,Kotak,failed,DEBIT_FAILED,device_10a8e512-e7d6-46,103.74.221.135,0.0,False,,small,17,False,False,2
4038,pay_GZDSBZTYZEALXS,2025-12-24T17:50:01.405775,normal,372.62,INR,upi,BHIM,PNB,success,,device_085e7448-0579-4d,103.211.93.184,0.0,False,,medium,17,False,False,3
4037,pay_AGLUL3PQP73J4W,2025-12-24T17:50:00.968920,normal,1258.71,INR,upi,Paytm,HDFC,failed,DEBIT_FAILED,device_02d5eae3-0791-4b,103.193.82.142,7.0,False,"[""UPI switching: 100.0%""]",large,17,False,False,3
4036,pay_F44JMG7AWHRHPY,2025-12-24T17:50:00.258766,impatient,123.54,INR,upi,PayZapp,Canara,success,,device_bf089cfc-6899-42,103.1.154.164,22.0,False,"[""High velocity: 5 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 85.71%""]",medium,17,False,False,9
4035,pay_96WWV57EW5A44P,2025-12-24T17:49:59.810203,impatient,31.28,INR,upi,Paytm,Axis,success,,device_75fc9d9d-0fd0-40,103.17.230.46,22.0,False,"[""High velocity: 7 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 87.5%""]",small,17,False,False,10
4034,pay_DUYWF7AC8HBFNX,2025-12-24T17:49:59.622269,impatient,170.58,INR,upi,Paytm,SBI,success,,device_03ea15be-937c-4e,103.219.14.185,22.0,False,"[""High velocity: 6 txns in 1 min"", ""Burst activity: 100"", ""UPI switching: 100.0%""]",medium,17,False,False,9
